code,theme,name,price,rating,pieces,vip_points,URL,scraped_on
5006858,Minifigures,Statue of Liberty Bag Tag,9.99,,,65,https://www.lego.com/en-us/product/statue-of-liberty-bag-tag-5006858,2023-04-23
5006880,Harry Potter™,Magical Treasury,21.99,,,143,https://www.lego.com/en-us/product/magical-treasury-5006880,2023-04-23
5006882,City,Build Your Own Adventure: Catch the Crooks,24.99,,,162,https://www.lego.com/en-us/product/build-your-own-adventure-catch-the-crooks-5006882,2023-04-23
5007060,LEGO® Super Mario™,The Team-Up Bundle,119.98,2.9,,780,https://www.lego.com/en-us/product/the-team-up-bundle-5007060,2023-04-23
5007062,LEGO® Super Mario™,The Ultimate Bundle,299.95,,,1950,https://www.lego.com/en-us/product/the-ultimate-bundle-5007062,2023-04-23
5007066,Minifigures,"Space Stars 1,000-Piece Puzzle",17.99,,,117,https://www.lego.com/en-us/product/space-stars-1000-piece-puzzle-5007066,2023-04-23
5007067,Art,LEGO® IDEAS Minifigure Space Mission Puzzle,17.99,5.0,,117,https://www.lego.com/en-us/product/lego-ideas-minifigure-space-mission-puzzle-5007067,2023-04-23
5007068,Art,"Ice Cream Dream 1,000-Piece Puzzle",17.99,,,117,https://www.lego.com/en-us/product/ice-cream-dream-1000-piece-puzzle-5007068,2023-04-23
5007070,Minifigures,"Minifigure Faces 1,000-Piece Puzzle",17.99,4.2,,117,https://www.lego.com/en-us/product/minifigure-faces-1000-piece-puzzle-5007070,2023-04-23
5007071,Minifigures,"Minifigure 1,000-Piece Puzzle",17.99,4.5,,117,https://www.lego.com/en-us/product/minifigure-1000-piece-puzzle-5007071,2023-04-23
5007178,Minifigures,LEGO® Minifigure Notes: 20 Notecards and Envelopes,15.99,,,104,https://www.lego.com/en-us/product/lego-minifigure-notes-20-notecards-and-envelopes-5007178,2023-04-23
5007179,Minifigures,Small Parts: The Secret Life of Minifigures,15.99,,,104,https://www.lego.com/en-us/product/small-parts-the-secret-life-of-minifigures-5007179,2023-04-23
5007181,City,LEGO® Fire Chief 46 in. x 60 in. Throw,19.99,,,104,https://www.lego.com/en-us/product/lego-fire-chief-46-in-x-60-in-throw-5007181,2023-04-23
5007182,Other,LEGO® City Town Map 46 in. x 60 in. Throw,19.99,,,104,https://www.lego.com/en-us/product/lego-city-town-map-46-in-x-60-in-throw-5007182,2023-04-23
5007183,City,LEGO® City Police 46 in. x 60 in. Throw,19.99,,,104,https://www.lego.com/en-us/product/lego-city-police-46-in-x-60-in-throw-5007183,2023-04-23
5007211,NINJAGO®,Mighty LEGO® Mechs,14.99,,,97,https://www.lego.com/en-us/product/mighty-lego-mechs-5007211,2023-04-23
5007212,Classic,How to Build LEGO® Cars,14.99,,,97,https://www.lego.com/en-us/product/how-to-build-lego-cars-5007212,2023-04-23
5007213,Classic,How to Build LEGO® Houses,14.99,4.0,,97,https://www.lego.com/en-us/product/how-to-build-lego-houses-5007213,2023-04-23
5007451,Minifigures,Mask & Hands Child Kit,24.99,3.0,,162,https://www.lego.com/en-us/product/mask--hands-child-kit-5007451,2023-04-23
5007453,Harry Potter™,Hermione Granger™ Plush,26.99,,,175,https://www.lego.com/en-us/product/hermione-granger-plush-5007453,2023-04-23
5007454,Harry Potter™,Albus Dumbledore™ Plush,26.99,,,175,https://www.lego.com/en-us/product/albus-dumbledore-plush-5007454,2023-04-23
5007455,Harry Potter™,Harry Potter™ Plush,26.99,,,175,https://www.lego.com/en-us/product/harry-potter-plush-5007455,2023-04-23
5007466,NINJAGO®,Spinjitzu Brothers: Curse of the Cateye Jewel,9.99,,,65,https://www.lego.com/en-us/product/spinjitzu-brothers-curse-of-the-cateye-jewel-5007466,2023-04-23
5007467,NINJAGO®,Spinjitzu Brothers: Lair of Tanabrax,9.99,,,65,https://www.lego.com/en-us/product/spinjitzu-brothers-lair-of-tanabrax-5007467,2023-04-23
5007468,NINJAGO®,Spinjitzu Brothers: Maze of the Sphinx,13.99,,,91,https://www.lego.com/en-us/product/spinjitzu-brothers-maze-of-the-sphinx-5007468,2023-04-23
5007470,NINJAGO®,5 Minute Stories,14.99,,,97,https://www.lego.com/en-us/product/5-minute-stories-5007470,2023-04-23
5007471,NINJAGO®,Book of Elemental Powers,9.99,,,65,https://www.lego.com/en-us/product/book-of-elemental-powers-5007471,2023-04-23
5007473,City,LEGO® City: LEGO World Heroes in Training,5.99,,,39,https://www.lego.com/en-us/product/lego-city-lego-world-heroes-in-training-5007473,2023-04-23
5007491,Harry Potter™,Lord Voldemort™ Plush,26.99,,,175,https://www.lego.com/en-us/product/lord-voldemort-plush-5007491,2023-04-23
5007492,Harry Potter™,Ron Weasley™ Plush,26.99,,,175,https://www.lego.com/en-us/product/ron-weasley-plush-5007492,2023-04-23
5007493,Harry Potter™,Hedwig™ Plush,26.99,,,175,https://www.lego.com/en-us/product/hedwig-plush-5007493,2023-04-23
5007494,Harry Potter™,Hagrid™ Plush,38.99,,,253,https://www.lego.com/en-us/product/hagrid-plush-5007494,2023-04-23
5007524,Minifigures,Minifigure Mission,19.99,,,130,https://www.lego.com/en-us/product/minifigure-mission-5007524,2023-04-23
5007525,Minifigures,LEGO® Minifigure Handbook,14.99,,,97,https://www.lego.com/en-us/product/lego-minifigure-handbook-5007525,2023-04-23
5007535,Minifigures,Dr. Flieber Key Chain,14.99,3.0,,97,https://www.lego.com/en-us/product/dr-flieber-key-chain-5007535,2023-04-23
5007551,Jurassic World™,Jurassic World Activity Landscape Box,15.99,,,104,https://www.lego.com/en-us/product/jurassic-world-activity-landscape-box-5007551,2023-04-23
5007553,NINJAGO®,Build and Stick: NINJAGO® Dragons,14.99,,,97,https://www.lego.com/en-us/product/build-and-stick-ninjago-dragons-5007553,2023-04-23
5007554,Harry Potter™,5-Minute Harry Potter™ Builds,15.99,,,104,https://www.lego.com/en-us/product/5-minute-harry-potter-builds-5007554,2023-04-23
5007619,Minifigures,The Art of the Minifigure,35.0,,,228,https://www.lego.com/en-us/product/the-art-of-the-minifigure-5007619,2023-04-23
5007620,Minifigures,2023 LEGO® Wall Calendar,14.99,,,97,https://www.lego.com/en-us/product/2023-lego-wall-calendar-5007620,2023-04-23
5007642,Minifigures,In Focus,30.0,5.0,,195,https://www.lego.com/en-us/product/in-focus-5007642,2023-04-23
5007643,Minifigures,"Minifigure Rainbow 1,000-Piece Puzzle",17.95,5.0,,117,https://www.lego.com/en-us/product/minifigure-rainbow-1000-piece-puzzle-5007643,2023-04-23
5007707,City,Stop The Fire!,8.99,,,58,https://www.lego.com/en-us/product/stop-the-fire-5007707,2023-04-23
5007708,City,Go Extreme!,8.99,,,58,https://www.lego.com/en-us/product/go-extreme-5007708,2023-04-23
5007709,DOTS,Secret Coding Fun!,12.99,,,84,https://www.lego.com/en-us/product/secret-coding-fun-5007709,2023-04-23
5007790,NINJAGO®,Volume 1: Garmadon,12.99,,,84,https://www.lego.com/en-us/product/volume-1-garmadon-5007790,2023-04-23
5007816,NINJAGO®,Quest for the Lost Powers: Four Untold Tales,11.99,,,78,https://www.lego.com/en-us/product/quest-for-the-lost-powers-four-untold-tales-5007816,2023-04-23
5007848,DC,5-Minute Stories,14.99,,,97,https://www.lego.com/en-us/product/5-minute-stories-5007848,2023-04-23
5007849,City,5-Minute Stories,14.99,,,97,https://www.lego.com/en-us/product/5-minute-stories-5007849,2023-04-23
5007857,NINJAGO®,Golden Ninja,8.99,,,58,https://www.lego.com/en-us/product/golden-ninja-5007857,2023-04-23
5007858,Harry Potter™,Let’s Play Quidditch™,8.99,,,58,https://www.lego.com/en-us/product/lets-play-quidditch-5007858,2023-04-23
5007859,Harry Potter™,Wizarding Duels: Potter vs. Malfoy,14.99,,,97,https://www.lego.com/en-us/product/wizarding-duels-potter-vs-malfoy-5007859,2023-04-23
5007860,Batman™,GOTHAM CITY's New Defender,8.99,,,58,https://www.lego.com/en-us/product/gotham-citys-new-defender-5007860,2023-04-23
5007861,Jurassic World™,Jurassic World Dominion: Adventures of a Dino Expert!,8.99,,,58,https://www.lego.com/en-us/product/jurassic-world-dominion-adventures-of-a-dino-expert-5007861,2023-04-23
5007862,NINJAGO®,Spinjitzu Brothers: The Chroma's Clutches,9.99,,,65,https://www.lego.com/en-us/product/spinjitzu-brothers-the-chromas-clutches-5007862,2023-04-23
